@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
16222,'2020/01/11 01:55:18:764',7,452.625,396.848938,5
16223,'2020/01/11 01:55:18:775',7,452.625,396.848938,5
16224,'2020/01/11 01:55:18:785',7,452.1875,396.848938,5
16225,'2020/01/11 01:55:18:795',7,452.1875,396.34375,5
16226,'2020/01/11 01:55:18:805',7,451.75,396.34375,5
16227,'2020/01/11 01:55:18:815',7,449.5625,394.828125,5
16228,'2020/01/11 01:55:18:826',7,448.6875,394.828125,5
16229,'2020/01/11 01:55:18:836',7,448.25,394.322937,5
16230,'2020/01/11 01:55:18:846',7,448.25,394.322937,5
16231,'2020/01/11 01:55:18:856',7,448.25,394.322937,5
16232,'2020/01/11 01:55:18:867',7,448.25,394.322937,5
16233,'2020/01/11 01:55:18:877',7,448.6875,393.817688,5
16234,'2020/01/11 01:55:18:887',7,449.125,393.817688,5
16235,'2020/01/11 01:55:18:897',7,449.125,393.3125,5
16236,'2020/01/11 01:55:18:908',7,449.125,393.3125,5
16237,'2020/01/11 01:55:18:918',7,449.125,393.3125,5
16238,'2020/01/11 01:55:18:928',7,449.125,392.807312,5
16239,'2020/01/11 01:55:18:938',7,449.125,392.302063,5
16240,'2020/01/11 01:55:18:948',7,449.125,391.796875,5
16241,'2020/01/11 01:55:18:959',7,449.125,391.796875,5
16242,'2020/01/11 01:55:18:969',7,449.5625,391.291687,5
16243,'2020/01/11 01:55:18:979',7,449.5625,391.291687,5
16244,'2020/01/11 01:55:18:990',7,449.5625,391.291687,5
16245,'2020/01/11 01:55:19:000',7,450.4375,391.291687,5
16246,'2020/01/11 01:55:19:010',7,450.4375,391.291687,5
16247,'2020/01/11 01:55:19:020',7,450.875,391.291687,5
16248,'2020/01/11 01:55:19:030',7,451.75,391.291687,5
16249,'2020/01/11 01:55:19:041',7,451.75,391.796875,5
16250,'2020/01/11 01:55:19:051',7,451.75,391.796875,5
16251,'2020/01/11 01:55:19:061',7,452.1875,391.291687,5
16252,'2020/01/11 01:55:19:071',7,452.1875,391.291687,5
16253,'2020/01/11 01:55:19:082',7,452.625,391.291687,5
16254,'2020/01/11 01:55:19:092',7,453.0625,391.291687,5
16255,'2020/01/11 01:55:19:103',7,453.5,391.796875,5
16256,'2020/01/11 01:55:19:113',7,453.5,392.302063,5
16257,'2020/01/11 01:55:19:123',7,453.5,392.807312,5
16258,'2020/01/11 01:55:19:133',7,453.0625,393.3125,5
16259,'2020/01/11 01:55:19:144',7,452.625,393.3125,5
16260,'2020/01/11 01:55:19:154',7,452.625,393.3125,5
16261,'2020/01/11 01:55:19:164',7,452.625,394.322937,5
16262,'2020/01/11 01:55:19:175',7,452.625,394.828125,5
16263,'2020/01/11 01:55:19:185',7,452.625,395.838562,5
16264,'2020/01/11 01:55:19:196',7,452.625,396.34375,5
16265,'2020/01/11 01:55:19:206',7,452.625,397.354187,5
16266,'2020/01/11 01:55:19:216',7,453.0625,397.859375,5
16267,'2020/01/11 01:55:19:227',7,453.0625,398.364563,5
16268,'2020/01/11 01:55:19:237',7,453.0625,398.869812,5
16269,'2020/01/11 01:55:19:247',7,453.0625,399.880188,5
16270,'2020/01/11 01:55:19:258',7,453.0625,400.385437,5
16271,'2020/01/11 01:55:19:268',7,453.0625,400.385437,5
16272,'2020/01/11 01:55:19:278',7,453.0625,400.890625,5
16273,'2020/01/11 01:55:19:289',7,453.0625,401.395813,5
16274,'2020/01/11 01:55:19:299',7,453.0625,401.901062,5
16275,'2020/01/11 01:55:19:309',7,453.5,401.901062,5
16276,'2020/01/11 01:55:19:320',7,453.9375,402.911438,5
16277,'2020/01/11 01:55:19:330',7,453.9375,403.416687,5
16278,'2020/01/11 01:55:19:341',7,454.375,403.921875,5
16279,'2020/01/11 01:55:19:351',7,454.8125,404.932312,5
16280,'2020/01/11 01:55:19:361',7,455.25,405.4375,5
16281,'2020/01/11 01:55:19:371',7,455.6875,405.942688,5
16282,'2020/01/11 01:55:19:382',7,455.6875,405.942688,5
16283,'2020/01/11 01:55:19:393',7,456.5625,406.953125,5
16284,'2020/01/11 01:55:19:403',7,457,408.46875,5
16285,'2020/01/11 01:55:19:413',7,457,409.479187,5
16286,'2020/01/11 01:55:19:423',7,457.4375,410.489563,5
16287,'2020/01/11 01:55:19:434',7,458.3125,412.005188,5
16288,'2020/01/11 01:55:19:444',7,458.75,413.015625,5
16289,'2020/01/11 01:55:19:454',7,458.75,414.026062,5
16290,'2020/01/11 01:55:19:464',7,459.1875,415.036438,5
16291,'2020/01/11 01:55:19:475',7,459.1875,416.046875,5
16292,'2020/01/11 01:55:19:485',7,459.1875,416.552063,5
16293,'2020/01/11 01:55:19:495',7,459.1875,417.057312,5
16294,'2020/01/11 01:55:19:506',7,459.1875,417.057312,5
16295,'2020/01/11 01:55:19:516',7,459.1875,417.5625,5
16296,'2020/01/11 01:55:19:527',7,459.625,418.067688,5
16297,'2020/01/11 01:55:19:537',7,459.625,418.572937,5
16298,'2020/01/11 01:55:19:547',7,460.0625,419.583313,5
16299,'2020/01/11 01:55:19:558',7,460.0625,420.59375,5
16300,'2020/01/11 01:55:19:569',7,459.625,422.109375,5
16301,'2020/01/11 01:55:19:579',7,459.625,423.625,5
16302,'2020/01/11 01:55:19:589',7,459.1875,425.140625,5
16303,'2020/01/11 01:55:19:599',7,458.75,426.151062,5
16304,'2020/01/11 01:55:19:610',7,458.75,427.161438,5
16305,'2020/01/11 01:55:19:620',7,458.75,427.666687,5
16306,'2020/01/11 01:55:19:631',7,458.75,427.666687,5
16307,'2020/01/11 01:55:19:641',7,458.75,428.171875,5
16308,'2020/01/11 01:55:19:651',7,458.75,428.171875,5
16309,'2020/01/11 01:55:19:662',7,458.75,428.677063,5
16310,'2020/01/11 01:55:19:672',7,458.75,428.677063,5
16311,'2020/01/11 01:55:19:682',7,458.75,428.677063,5
16312,'2020/01/11 01:55:19:694',7,458.75,429.182312,5
16313,'2020/01/11 01:55:19:704',7,458.75,430.192688,5
16314,'2020/01/11 01:55:19:714',7,458.3125,430.697937,5
16315,'2020/01/11 01:55:19:725',7,458.3125,431.203125,5
16316,'2020/01/11 01:55:19:735',7,457.875,431.203125,5
16317,'2020/01/11 01:55:19:746',7,457.4375,431.203125,5
16318,'2020/01/11 01:55:19:756',7,457.4375,431.708313,5
16319,'2020/01/11 01:55:19:766',7,457,431.708313,5
16320,'2020/01/11 01:55:19:777',7,457,432.213562,5
16321,'2020/01/11 01:55:19:787',7,456.5625,432.213562,5
16322,'2020/01/11 01:55:19:798',7,456.125,432.71875,5
16323,'2020/01/11 01:55:19:808',7,455.6875,433.223938,5
16324,'2020/01/11 01:55:19:818',7,455.6875,433.729187,5
16325,'2020/01/11 01:55:19:829',7,455.25,433.729187,5
16326,'2020/01/11 01:55:19:840',7,455.25,433.729187,5
16327,'2020/01/11 01:55:19:850',7,454.8125,434.234375,5
16328,'2020/01/11 01:55:19:861',7,453.9375,435.244812,5
16329,'2020/01/11 01:55:19:871',7,452.625,436.255188,5
16330,'2020/01/11 01:55:19:881',7,451.75,437.265625,5
16331,'2020/01/11 01:55:19:892',7,451.3125,438.276062,5
16332,'2020/01/11 01:55:19:902',7,450,439.791687,5
16333,'2020/01/11 01:55:19:913',7,448.6875,441.307312,5
16334,'2020/01/11 01:55:19:924',7,448.25,442.317688,5
16335,'2020/01/11 01:55:19:934',7,447.8125,443.833313,5
16336,'2020/01/11 01:55:19:944',7,447.8125,444.338562,5
16337,'2020/01/11 01:55:19:955',7,448.25,444.84375,5
16338,'2020/01/11 01:55:19:965',7,448.25,444.338562,5
16339,'2020/01/11 01:55:19:975',7,448.25,443.833313,5
16340,'2020/01/11 01:55:19:986',7,448.25,443.833313,5
16341,'2020/01/11 01:55:19:996',7,523.5,72,5
16342,'2020/01/11 01:55:20:007',7,523.9375,72,5
16343,'2020/01/11 01:55:20:017',7,448.25,442.317688,5
16344,'2020/01/11 01:55:20:027',7,447.8125,443.328125,5
16345,'2020/01/11 01:55:20:038',7,447.375,444.338562,5
16346,'2020/01/11 01:55:20:048',7,446.9375,444.84375,5
16347,'2020/01/11 01:55:20:059',7,446.5,445.348938,5
16348,'2020/01/11 01:55:20:070',7,446.5,445.854187,5
16349,'2020/01/11 01:55:20:080',7,446.9375,445.348938,5
16350,'2020/01/11 01:55:20:091',7,447.375,444.84375,5
16351,'2020/01/11 01:55:20:101',7,447.8125,444.338562,5
16352,'2020/01/11 01:55:20:112',7,447.8125,443.328125,5
16353,'2020/01/11 01:55:20:122',7,448.25,441.8125,5
16354,'2020/01/11 01:55:20:132',7,448.6875,441.307312,5
16355,'2020/01/11 01:55:20:143',7,449.5625,440.296875,5
16356,'2020/01/11 01:55:20:153',7,450.4375,439.791687,5
16357,'2020/01/11 01:55:20:163',7,450.4375,439.791687,5
16358,'2020/01/11 01:55:20:174',7,450.875,439.791687,5
16359,'2020/01/11 01:55:20:184',7,451.3125,439.791687,5
16360,'2020/01/11 01:55:20:195',7,450.875,440.296875,5
16361,'2020/01/11 01:55:20:205',7,450.4375,440.296875,5
16362,'2020/01/11 01:55:20:215',7,450,440.296875,5
16363,'2020/01/11 01:55:20:226',7,450,440.802063,5
16364,'2020/01/11 01:55:20:236',7,449.125,440.802063,5
16365,'2020/01/11 01:55:20:247',7,448.25,441.8125,5
16366,'2020/01/11 01:55:20:258',7,445.625,442.317688,5
16367,'2020/01/11 01:55:20:268',7,445.625,442.317688,5
16368,'2020/01/11 01:55:20:278',7,444.3125,442.317688,5
16369,'2020/01/11 01:55:20:289',7,443,442.317688,5
16370,'2020/01/11 01:55:20:299',7,441.25,442.317688,5
16371,'2020/01/11 01:55:20:310',7,440.375,442.317688,5
16372,'2020/01/11 01:55:20:320',7,437.75,441.8125,5
16373,'2020/01/11 01:55:20:330',7,437.3125,441.8125,5
16374,'2020/01/11 01:55:20:341',7,437.3125,441.8125,5
16375,'2020/01/11 01:55:20:351',7,436.875,441.8125,5
16376,'2020/01/11 01:55:20:362',7,436.4375,441.8125,5
16377,'2020/01/11 01:55:20:372',7,436,441.8125,5
16378,'2020/01/11 01:55:20:382',7,435.5625,442.317688,5
16379,'2020/01/11 01:55:20:393',7,434.6875,443.328125,5
16380,'2020/01/11 01:55:20:403',7,434.25,444.84375,5
16381,'2020/01/11 01:55:20:414',7,433.8125,445.854187,5
16382,'2020/01/11 01:55:20:425',7,432.9375,446.864563,5
16383,'2020/01/11 01:55:20:435',7,432.5,447.875,5
16384,'2020/01/11 01:55:20:445',7,432.0625,448.380188,5
16385,'2020/01/11 01:55:20:456',7,431.625,448.885437,5
16386,'2020/01/11 01:55:20:466',7,431.625,448.885437,5
16387,'2020/01/11 01:55:20:477',7,431.625,449.390625,5
16388,'2020/01/11 01:55:20:487',7,432.0625,449.390625,5
16389,'2020/01/11 01:55:20:498',7,432.0625,449.390625,5
16390,'2020/01/11 01:55:20:508',7,432.5,448.885437,5
16391,'2020/01/11 01:55:20:519',7,432.9375,448.885437,5
16392,'2020/01/11 01:55:20:529',7,433.375,448.885437,5
16393,'2020/01/11 01:55:20:540',7,433.8125,448.885437,5
16394,'2020/01/11 01:55:20:550',7,523.0625,72,5
16395,'2020/01/11 01:55:20:561',7,523.5,72,5
16396,'2020/01/11 01:55:20:571',7,434.25,449.390625,5
16397,'2020/01/11 01:55:20:581',7,434.25,449.390625,5
16398,'2020/01/11 01:55:20:592',7,434.25,450.401062,5
16399,'2020/01/11 01:55:20:602',7,433.8125,450.90625,5
16400,'2020/01/11 01:55:20:613',7,433.8125,452.421875,5
16401,'2020/01/11 01:55:20:623',7,433.8125,452.421875,5
16402,'2020/01/11 01:55:20:634',7,434.25,452.421875,5
16403,'2020/01/11 01:55:20:644',7,435.5625,452.421875,5
16404,'2020/01/11 01:55:20:654',7,436,452.421875,5
16405,'2020/01/11 01:55:20:665',7,436.875,451.411438,5
16406,'2020/01/11 01:55:20:675',7,437.3125,450.401062,5
16407,'2020/01/11 01:55:20:685',7,437.3125,449.895813,5
16408,'2020/01/11 01:55:20:696',7,437.3125,448.380188,5
16409,'2020/01/11 01:55:20:707',7,437.3125,446.864563,5
16410,'2020/01/11 01:55:20:717',7,437.3125,445.348938,5
16411,'2020/01/11 01:55:20:727',7,437.75,443.328125,5
16412,'2020/01/11 01:55:20:738',7,437.75,441.8125,5
16413,'2020/01/11 01:55:20:748',7,438.1875,441.307312,5
16414,'2020/01/11 01:55:20:759',7,438.625,439.286438,5
16415,'2020/01/11 01:55:20:769',7,439.5,437.265625,5
16416,'2020/01/11 01:55:20:779',7,439.9375,436.255188,5
16417,'2020/01/11 01:55:20:790',7,440.375,434.739563,5
16418,'2020/01/11 01:55:20:800',7,440.8125,433.729187,5
16419,'2020/01/11 01:55:20:811',7,440.8125,433.223938,5
16420,'2020/01/11 01:55:20:821',7,440.8125,432.71875,5
16421,'2020/01/11 01:55:20:831',7,440.8125,432.71875,5
16422,'2020/01/11 01:55:20:842',7,440.8125,432.213562,5
16423,'2020/01/11 01:55:20:853',7,440.8125,431.708313,5
16424,'2020/01/11 01:55:20:863',7,440.375,430.192688,5
16425,'2020/01/11 01:55:20:873',7,440.375,429.6875,5
16426,'2020/01/11 01:55:20:883',7,440.8125,428.171875,5
16427,'2020/01/11 01:55:20:894',7,440.8125,426.151062,5
16428,'2020/01/11 01:55:20:904',7,440.8125,425.140625,5
16429,'2020/01/11 01:55:20:914',7,441.25,423.625,5
16430,'2020/01/11 01:55:20:925',7,441.25,422.109375,5
16431,'2020/01/11 01:55:20:935',7,441.25,421.604187,5
16432,'2020/01/11 01:55:20:946',7,441.6875,420.59375,5
16433,'2020/01/11 01:55:20:956',7,442.125,420.088562,5
16434,'2020/01/11 01:55:20:967',7,442.5625,420.59375,5
16435,'2020/01/11 01:55:20:977',7,442.125,421.098938,5
16436,'2020/01/11 01:55:20:987',7,442.125,421.604187,5
16437,'2020/01/11 01:55:20:998',7,441.6875,422.109375,5
16438,'2020/01/11 01:55:21:009',7,441.25,422.614563,5
16439,'2020/01/11 01:55:21:019',7,441.25,423.625,5
16440,'2020/01/11 01:55:21:029',7,441.25,424.130188,5
16441,'2020/01/11 01:55:21:040',7,441.25,424.635437,5
16442,'2020/01/11 01:55:21:050',7,440.8125,424.635437,5
16443,'2020/01/11 01:55:21:061',7,440.375,425.140625,5
16444,'2020/01/11 01:55:21:072',7,439.9375,425.140625,5
16445,'2020/01/11 01:55:21:082',7,439.9375,425.140625,5
16446,'2020/01/11 01:55:21:092',7,439.5,425.140625,5
16447,'2020/01/11 01:55:21:103',7,439.5,425.140625,5
16448,'2020/01/11 01:55:21:113',7,439.5,425.645813,5
16449,'2020/01/11 01:55:21:123',7,439.5,425.645813,5
16450,'2020/01/11 01:55:21:134',7,439.0625,425.645813,5
16451,'2020/01/11 01:55:21:145',7,438.625,425.645813,5
16452,'2020/01/11 01:55:21:155',7,437.75,426.65625,5
16453,'2020/01/11 01:55:21:165',7,437.75,427.161438,5
16454,'2020/01/11 01:55:21:176',7,436.875,428.171875,5
16455,'2020/01/11 01:55:21:186',7,436.875,428.171875,5
16456,'2020/01/11 01:55:21:197',7,555,420.59375,5
16457,'2020/01/11 01:55:21:207',7,435.5625,428.677063,5
16458,'2020/01/11 01:55:21:217',7,435.125,428.677063,5
16459,'2020/01/11 01:55:21:227',7,435.125,428.677063,5
16460,'2020/01/11 01:55:21:238',7,435.125,428.677063,5
16461,'2020/01/11 01:55:21:248',7,435.5625,428.171875,5
16462,'2020/01/11 01:55:21:259',7,435.5625,427.161438,5
16463,'2020/01/11 01:55:21:269',7,436.4375,426.151062,5
16464,'2020/01/11 01:55:21:279',7,436.875,425.645813,5
16465,'2020/01/11 01:55:21:290',7,436.875,424.635437,5
16466,'2020/01/11 01:55:21:301',7,437.3125,422.614563,5
16467,'2020/01/11 01:55:21:311',7,437.3125,421.604187,5
16468,'2020/01/11 01:55:21:321',7,437.75,421.098938,5
16469,'2020/01/11 01:55:21:332',7,437.75,420.59375,5
16470,'2020/01/11 01:55:21:342',7,437.75,419.583313,5
16471,'2020/01/11 01:55:21:353',7,438.1875,419.078125,5
16472,'2020/01/11 01:55:21:363',7,438.1875,419.078125,5
16473,'2020/01/11 01:55:21:374',7,437.75,419.078125,5
16474,'2020/01/11 01:55:21:384',7,437.75,419.078125,5
16475,'2020/01/11 01:55:21:394',7,437.3125,419.078125,5
16476,'2020/01/11 01:55:21:405',7,436.875,419.078125,5
16477,'2020/01/11 01:55:21:415',7,436.875,418.572937,5
16478,'2020/01/11 01:55:21:425',7,436.875,418.572937,5
16479,'2020/01/11 01:55:21:436',7,436.4375,418.572937,5
16480,'2020/01/11 01:55:21:446',7,436,418.572937,5
16481,'2020/01/11 01:55:21:457',7,434.6875,418.572937,5
16482,'2020/01/11 01:55:21:467',7,434.25,418.572937,5
16483,'2020/01/11 01:55:21:478',7,433.8125,418.572937,5
16484,'2020/01/11 01:55:21:488',7,432.9375,418.572937,5
16485,'2020/01/11 01:55:21:498',7,432.0625,418.572937,5
16486,'2020/01/11 01:55:21:510',7,431.625,418.572937,5
16487,'2020/01/11 01:55:21:520',7,431.1875,418.572937,5
16488,'2020/01/11 01:55:21:530',7,430.75,418.572937,5
16489,'2020/01/11 01:55:21:540',7,430.75,418.572937,5
16490,'2020/01/11 01:55:21:550',7,430.75,418.572937,5
16491,'2020/01/11 01:55:21:561',7,430.75,418.572937,5
16492,'2020/01/11 01:55:21:571',7,430.3125,418.067688,5
16493,'2020/01/11 01:55:21:581',7,430.3125,418.067688,5
16494,'2020/01/11 01:55:21:592',7,430.3125,418.572937,5
16495,'2020/01/11 01:55:21:603',7,429.875,418.572937,5
16496,'2020/01/11 01:55:21:613',7,429.4375,418.572937,5
16497,'2020/01/11 01:55:21:623',7,429,418.572937,5
16498,'2020/01/11 01:55:21:634',7,428.5625,418.067688,5
16499,'2020/01/11 01:55:21:644',7,428.125,418.067688,5
16500,'2020/01/11 01:55:21:655',7,427.6875,417.5625,5
16501,'2020/01/11 01:55:21:665',7,427.6875,417.057312,5
16502,'2020/01/11 01:55:21:676',7,427.25,415.036438,5
16503,'2020/01/11 01:55:21:686',7,426.8125,413.520813,5
16504,'2020/01/11 01:55:21:697',7,426.8125,412.510437,5
16505,'2020/01/11 01:55:21:707',7,426.375,409.984375,5
16506,'2020/01/11 01:55:21:718',7,425.9375,408.973938,5
16507,'2020/01/11 01:55:21:728',7,425.5,407.963562,5
16508,'2020/01/11 01:55:21:738',7,425.5,406.447937,5
16509,'2020/01/11 01:55:21:749',7,425.9375,405.4375,5
16510,'2020/01/11 01:55:21:760',7,426.375,404.932312,5
16511,'2020/01/11 01:55:21:770',7,427.25,403.921875,5
16512,'2020/01/11 01:55:21:780',7,427.25,402.40625,5
16513,'2020/01/11 01:55:21:791',7,428.125,401.395813,5
16514,'2020/01/11 01:55:21:802',7,429.4375,400.385437,5
16515,'2020/01/11 01:55:21:812',7,430.3125,398.364563,5
16516,'2020/01/11 01:55:21:822',7,431.625,396.848938,5
16517,'2020/01/11 01:55:21:833',7,432.9375,395.838562,5
16518,'2020/01/11 01:55:21:844',7,434.25,394.322937,5
16519,'2020/01/11 01:55:21:854',7,435.125,393.3125,5
16520,'2020/01/11 01:55:21:864',7,436.4375,392.807312,5
16521,'2020/01/11 01:55:21:875',7,439.0625,390.786438,5
16522,'2020/01/11 01:55:21:885',7,440.8125,390.28125,5
16523,'2020/01/11 01:55:21:895',7,442.125,389.270813,5
16524,'2020/01/11 01:55:21:906',7,443.4375,388.765625,5
16525,'2020/01/11 01:55:21:916',7,444.75,388.765625,5
16526,'2020/01/11 01:55:21:926',7,446.0625,388.260437,5
16527,'2020/01/11 01:55:21:937',7,447.375,388.260437,5
16528,'2020/01/11 01:55:21:947',7,448.25,388.260437,5
16529,'2020/01/11 01:55:21:958',7,449.5625,388.260437,5
16530,'2020/01/11 01:55:21:968',7,450.875,388.260437,5
16531,'2020/01/11 01:55:21:979',7,451.75,388.260437,5
16532,'2020/01/11 01:55:21:989',7,452.1875,388.765625,5
16533,'2020/01/11 01:55:22:000',7,453.0625,388.765625,5
16534,'2020/01/11 01:55:22:010',7,453.5,388.765625,5
16535,'2020/01/11 01:55:22:021',7,454.375,388.765625,5
16536,'2020/01/11 01:55:22:031',7,455.25,388.765625,5
16537,'2020/01/11 01:55:22:041',7,455.6875,388.260437,5
16538,'2020/01/11 01:55:22:052',7,457,387.755188,5
16539,'2020/01/11 01:55:22:072',7,458.75,387.25,5
16540,'2020/01/11 01:55:22:073',7,460.0625,385.734375,5
16541,'2020/01/11 01:55:22:084',7,461.375,385.229187,5
16542,'2020/01/11 01:55:22:094',7,461.8125,385.229187,5
16543,'2020/01/11 01:55:22:104',7,461.8125,385.229187,5
16544,'2020/01/11 01:55:22:115',7,460.5,385.734375,5
16545,'2020/01/11 01:55:22:125',7,459.625,386.239563,5
16546,'2020/01/11 01:55:22:135',7,458.75,386.744812,5
16547,'2020/01/11 01:55:22:146',7,457.4375,386.744812,5
16548,'2020/01/11 01:55:22:157',7,456.5625,387.25,5
16549,'2020/01/11 01:55:22:167',7,455.6875,387.25,5
16550,'2020/01/11 01:55:22:178',7,455.25,387.25,5
16551,'2020/01/11 01:55:22:188',7,453.9375,387.25,5
16552,'2020/01/11 01:55:22:198',7,452.625,386.744812,5
16553,'2020/01/11 01:55:22:209',7,451.75,386.744812,5
16554,'2020/01/11 01:55:22:220',7,450,385.734375,5
16555,'2020/01/11 01:55:22:230',7,449.125,385.229187,5
16556,'2020/01/11 01:55:22:241',7,448.25,384.723938,5
16557,'2020/01/11 01:55:22:251',7,447.375,384.723938,5
16558,'2020/01/11 01:55:22:261',7,446.9375,383.713562,5
16559,'2020/01/11 01:55:22:272',7,446.5,382.703125,5
16560,'2020/01/11 01:55:22:282',7,446.0625,381.1875,5
16561,'2020/01/11 01:55:22:293',7,445.625,380.177063,5
16562,'2020/01/11 01:55:22:304',7,445.1875,379.166687,5
